LU0389812933,EUR,fund,ft,126.35
LU1050470373,EUR,fund,ft,108.43
LU0836513266,EUR,fund,ft,115.61
LU1050469367,EUR,fund,ft,116.08
LU1373035580,EUR,fund,ft,114.48
LU0128530416,USD,fund,ft,36.6
LU0836513852,USD,fund,ft,91.47
ES0116418007,EUR,fund,ft,18.26
LU0996182563,EUR,fund,ft,377.03
LU0140363697,EUR,fund,ft,39.68
LU0554840230,EUR,fund,ft,472.49
LU0836513001,USD,fund,ft,507.05
LU0836513183,USD,fund,ft,205.98
LU0996177134,EUR,fund,ft,222.3
LU1328852659,EUR,fund,ft,140.14
LU0211333025,EUR,fund,ft,34.4
LU0094557526,EUR,fund,ft,57.93
LU0836512706,EUR,fund,ft,306.41
LU0836512888,USD,fund,ft,299.33
LU0171289571,EUR,fund,qf,65.98
N5138,EUR,plan,qf,24.34834
N3897,EUR,plan,qf,24.791115
N2247,EUR,plan,qf,137.967375
DBPD:GER,EUR,fund,ft,0.5093
HKDE,AEX:EUR,fund,ft,15.83
CETHFP,PAR:EUR,fund,ft,50.46
IB1T,PAR:EUR,fund,ft,5.76
DBPK:GER,EUR,fund,ft,0.1631
